BIB_ID,LANGUAGE,RECORD_MODIFIED
81723,eng, 07/27/2011
81725,eng, 06/23/2008
81726,eng, 06/23/2008
81727,eng, 06/23/2008
81728,eng, 06/23/2008
81729,eng, 06/23/2008
81731,eng, 06/23/2008
81736,eng, 06/23/2008
81737,eng, 06/23/2008
81738,eng, 06/23/2008
81739,eng, 10/29/2010
81741,eng, 06/23/2008
81743,eng, 06/23/2008
81744,eng, 06/23/2008
81745,eng, 06/23/2008
81746,eng, 07/27/2011
81748,eng, 06/23/2008
81750,eng, 06/23/2008
81751,eng, 06/23/2008
81752,eng, 06/23/2008
81753,eng, 08/15/2013
81754,eng, 06/23/2008
81756,eng, 06/23/2008
81757,eng, 06/23/2008
81758,eng, 06/23/2008
81762,eng, 06/23/2008
81765,eng, 06/23/2008
81766,eng, 08/15/2013
81767,eng, 06/23/2008
81768,eng, 06/23/2008
81771,eng, 06/23/2008
81774,eng, 06/23/2008
81776,eng, 06/23/2008
81778,eng, 06/23/2008
81780,eng, 06/23/2008
81781,eng, 06/23/2008
81782,eng, 06/23/2008
81783,eng, 06/23/2008
81784,eng, 06/23/2008
81786,eng, 06/23/2008
81790,eng, 07/27/2011
81791,eng, 06/23/2008
81792,eng, 06/23/2008
81793,eng, 06/23/2008
81795,eng, 06/23/2008
81796,eng, 06/23/2008
81797,eng, 06/23/2008
81801,eng, 06/23/2008
81804,eng, 06/23/2008
81805,eng, 06/23/2008
81807,eng, 06/23/2008
81808,eng, 06/23/2008
81809,eng, 06/23/2008
81810,eng, 06/23/2008
81811,eng, 06/23/2008
81812,eng, 06/23/2008
81817,eng, 06/23/2008
81819,eng, 06/23/2008
81820,eng, 06/23/2008
81821,eng, 08/01/2011
81822,eng, 07/27/2011
81824,eng, 06/23/2008
81826,eng, 07/27/2011
81829,eng, 06/23/2008
81830,eng, 06/23/2008
81831,eng, 06/23/2008
81832,eng, 06/23/2008
81835,eng, 07/27/2011
81836,eng, 06/23/2008
81837,eng, 07/27/2011
81838,eng, 06/23/2008
81839,eng, 06/23/2008
81842,eng, 06/23/2008
81843,eng, 06/23/2008
81845,eng, 06/23/2008
81846,eng, 06/23/2008
81847,eng, 06/23/2008
81849,eng, 07/27/2011
81851,eng, 06/23/2008
81853,eng, 06/23/2008
81856,eng, 06/23/2008
81858,eng, 06/23/2008
81859,eng, 06/23/2008
81860,eng, 06/23/2008
81861,eng, 06/23/2008
81862,eng, 06/23/2008
81864,eng, 07/27/2011
81868,eng, 10/15/2010
81871,eng, 07/27/2011
81872,eng, 06/23/2008
81874,eng, 06/23/2008
81876,eng, 06/23/2008
81879,mul, 06/23/2008
81880,eng, 06/23/2008
81884,eng, 05/02/2017
81888,eng, 06/23/2008
81889,eng, 07/27/2011
81890,eng, 05/25/2018
81892,eng, 06/23/2008
81893,eng, 06/23/2008
81895,eng, 06/23/2008
81896,eng, 08/01/2011
81898,eng, 06/23/2008
81899,eng, 06/23/2008
81901,eng, 06/23/2008
81903,ger, 11/17/2014
81904,eng, 06/23/2008
81906,eng, 06/23/2008
81909,eng, 06/23/2008
81911,eng, 06/23/2008
81912,ger, 06/23/2008
81913,ger, 06/23/2008
81914,eng, 06/23/2008
81915,eng, 07/27/2011
81916,eng, 06/23/2008
81918,eng, 06/23/2008
81919,eng, 06/23/2008
81920,eng, 07/27/2011
81923,eng, 06/23/2008
81924,eng, 06/23/2008
81925,eng, 06/23/2008
81927,eng, 08/01/2011
81928,eng, 06/23/2008
81930,eng, 06/23/2008
81932,eng, 07/27/2011
81933,eng, 06/23/2008
81934,eng, 06/23/2008
81935,eng, 06/23/2008
81937,eng, 06/23/2008
81938,eng, 06/23/2008
81942,eng, 06/23/2008
81943,eng, 01/20/2011
81944,eng, 03/15/2010
81946,eng, 06/23/2008
81947,eng, 06/23/2008
81949,eng, 07/27/2011
81950,eng, 06/23/2008
81951,eng, 06/23/2008
81952,eng, 06/23/2008
81953,eng, 06/23/2008
81954,heb, 06/23/2008
81955,eng, 06/23/2008
81957,eng, 06/23/2008
81958,eng, 06/23/2008
81960,eng, 02/28/2018
81963,eng, 06/23/2008
81964,eng, 06/23/2008
81965,eng, 04/05/2011
81966,eng, 03/23/2012
81967,eng, 06/23/2008
81968,ger, 06/23/2008
81972,eng, 06/23/2008
81974,eng, 06/23/2008
81976,eng, 06/23/2008
81979,eng, 06/23/2008
81981,eng, 04/24/2009
81982,eng, 12/03/2010
81983,eng, 06/23/2008
81984,eng, 07/27/2011
81986,eng, 06/23/2008
81987,eng, 06/23/2008
81988,eng, 06/23/2008
81989,eng, 07/27/2011
81990,eng, 06/23/2008
81992,eng, 06/23/2008
81994,eng, 06/23/2008
81995,eng, 06/23/2008
81996,eng, 06/23/2008
81997,eng, 06/23/2008
81998,eng, 08/19/2013
81999,eng, 06/23/2008
82000,eng, 06/23/2008
82001,eng, 06/23/2008
82003,eng, 06/23/2008
82004,ita, 06/23/2008
82005,spa, 06/23/2008
82006,spa, 06/23/2008
82007,eng, 06/23/2008
82009,eng, 06/23/2008
82012,eng, 06/23/2008
82013,eng, 06/23/2008
82014,eng, 06/23/2008
82015,eng, 06/23/2008
82017,eng, 06/23/2008
82018,heb, 06/23/2008
82019,eng, 06/23/2008
82020,eng, 06/23/2008
82021,eng, 07/27/2011
82022,eng, 06/23/2008
82024,eng, 06/23/2008
82025,fre, 06/23/2008
82026,dut, 02/11/2015
82027,eng, 06/23/2008
82028,eng, 06/23/2008
82029,eng, 06/23/2008
82031,heb, 06/23/2008
82034,eng, 06/23/2008
82035,eng, 06/23/2008
82037,eng, 06/23/2008
82038,eng, 06/23/2008
82039,eng, 06/23/2008
82041,chi, 06/23/2008
82042,eng, 06/23/2008
82043,eng, 06/23/2008
82044,eng, 07/27/2011
82046,eng, 06/23/2008
82048,spa, 06/23/2008
82052,spa, 06/23/2008
82053,gre, 03/09/2011
82054,eng, 06/23/2008
82055,ita, 06/23/2008
82056,eng, 06/23/2008
82057,gre, 06/23/2008
82059,gre, 06/23/2008
82061,eng, 07/27/2011
82062,spa, 06/23/2008
82064,eng, 07/27/2011
82065,eng, 06/23/2008
82067,eng, 06/23/2008
82068,eng, 06/23/2008
82069,eng, 06/23/2008
82071,eng, 06/23/2008
82074,eng, 06/23/2008
82075,eng, 06/23/2008
82076,gre, 06/23/2008
82077,eng, 06/23/2008
82078,hun, 06/19/2009
82079,eng, 06/23/2008
82080,eng, 06/23/2008
82081,eng, 06/23/2008
82082,eng, 06/23/2008
82083,eng, 06/23/2008
82084,eng, 06/23/2008
82086,eng, 06/23/2008
82088,ukr, 06/23/2008
82091,eng, 06/23/2008
82093,eng, 06/23/2008
82094,eng, 08/17/2012
82097,spa, 06/23/2008
82099,eng, 06/23/2008
82100,eng, 06/23/2008
82102,eng, 06/23/2008
82104,eng, 06/23/2008
82106,eng, 06/23/2008
82108,eng, 06/23/2008
82109,eng, 06/23/2008
82112,eng, 06/23/2008
82113,spa, 06/23/2008
82115,ger, 06/23/2008
82116,spa, 06/23/2008
82118,spa, 06/23/2008
82120,spa, 07/27/2011
82121,spa, 06/23/2008
82125,eng, 06/23/2008
82130,eng, 06/23/2008
82131,eng, 06/23/2008
82132,eng, 06/23/2008
82133,eng, 06/23/2008
82134,eng, 06/23/2008
82137,eng, 06/23/2008
82138,eng, 06/23/2008
82139,eng, 06/23/2008
82141,eng, 06/23/2008
82142,eng, 06/23/2008
82143,eng, 06/23/2008
82144,eng, 06/23/2008
82145,eng, 06/23/2008
82146,eng, 06/23/2008
82147,eng, 06/23/2008
82148,fre, 06/23/2008
82149,eng, 06/23/2008
82151,eng, 07/27/2011
82152,eng, 06/23/2008
82153,zxx, 01/12/2015
82154,eng, 09/11/2008
82157,gre, 06/23/2008
82158,gre, 06/23/2008
82159,gre, 06/23/2008
82160,eng, 06/23/2008
82161,eng, 06/23/2008
82162,eng, 06/23/2008
82163,eng, 06/23/2008
82165,eng, 04/27/2011
82166,eng, 06/23/2008
82168,eng, 06/23/2008
82169,eng, 06/23/2008
82171,eng, 04/04/2018
82172,eng, 04/04/2018
82173,eng, 06/23/2008
82174,eng, 07/27/2011
82175,eng, 06/23/2008
82178,eng, 09/10/2015
82179,rus, 06/23/2008
82180,rus, 06/23/2008
82181,ukr, 06/23/2008
82182,rus, 06/23/2008
82183,eng, 06/23/2008
82184,eng, 06/23/2008
82185,eng, 06/23/2008
82186,rus, 06/23/2008
82187,spa, 06/23/2008
82188,eng, 06/23/2008
82189,ger, 07/11/2011
82191,fre, 06/23/2008
82192,rus, 06/23/2008
82193,eng, 07/27/2011
82194,eng, 09/17/2009
82195,ukr, 06/23/2008
82197,eng, 06/23/2008
82198,eng, 06/23/2008
82199,eng, 06/23/2008
82200,eng, 06/23/2008
82201,eng, 06/23/2008
82202,spa, 06/23/2008
82205,eng, 07/01/2008
82207,eng, 06/23/2008
82208,eng, 04/27/2012
82209,eng, 06/23/2008
82212,ger, 06/23/2008
82213,eng, 06/23/2008
82214,eng, 06/23/2008
82215,eng, 06/23/2008
82216,eng, 06/23/2008
82217,eng, 06/23/2008
82218,eng, 07/27/2011
82219,eng, 06/23/2008
82220,eng, 06/23/2008
82224,eng, 06/23/2008
82225,eng, 06/23/2008
82226,eng, 06/23/2008
82227,eng, 07/27/2011
82228,eng, 06/23/2008
82229,eng, 06/23/2008
82230,eng, 06/23/2008
82235,eng, 06/23/2008
82236,eng, 06/23/2008
82237,eng, 08/25/2010
82238,eng, 06/23/2008
82239,eng, 06/23/2008
82240,gre, 06/23/2008
82241,eng, 06/23/2008
82244,eng, 06/23/2008
82245,eng, 06/23/2008
82246,eng, 06/23/2008
82247,eng, 06/23/2008
82248,eng, 06/23/2008
82249,eng, 06/23/2008
82250,eng, 06/23/2008
82251,eng, 06/23/2008
82252,eng, 06/23/2008
82253,eng, 06/23/2008
82254,eng, 06/23/2008
82255,eng, 06/23/2008
82256,eng, 06/23/2008
82258,eng, 09/15/2014
82261,eng, 04/04/2012
82263,eng, 06/23/2008
82265,spa, 06/23/2008
82266,eng, 06/23/2008
82267,eng, 06/23/2008
82272,eng, 06/23/2008
82275,spa, 06/23/2008
82276,spa, 06/23/2008
82277,spa, 06/23/2008
82278,eng, 06/23/2008
82280,eng, 06/23/2008
82281,eng, 06/23/2008
82282,eng, 06/23/2008
82284,eng, 06/23/2008
82287,eng, 06/23/2008
82288,eng, 06/23/2008
82294,heb, 06/23/2008
82296,eng, 06/23/2008
82299,eng, 06/23/2008
82301,eng, 06/23/2008
82303,eng, 06/23/2008
82304,eng, 06/23/2008
82306,eng, 06/23/2008
82307,heb, 03/15/2011
82308,eng, 06/23/2008
82310,eng, 06/23/2008
82313,eng, 06/23/2008
82314,eng, 07/27/2011
82315,spa, 03/21/2011
82316,eng, 06/23/2008
82319,eng, 06/23/2008
82320,eng, 06/23/2008
82321,heb, 06/23/2008
82322,fre, 06/23/2008
82327,ger, 04/25/2013
82330,eng, 06/23/2008
82332,eng, 06/23/2008
82333,eng, 04/10/2017
82335,eng, 06/23/2008
82336,eng, 06/23/2008
82337,eng, 06/23/2008
82340,eng, 06/23/2008
82341,eng, 06/23/2008
82342,eng, 06/23/2008
82343,eng, 06/23/2008
82345,eng, 06/23/2008
82346,eng, 07/27/2011
82348,eng, 06/23/2008
82349,eng, 06/23/2008
82350,eng, 06/23/2008
82351,eng, 06/23/2008
82353,eng, 06/23/2008
82354,eng, 06/23/2008
82356,eng, 06/23/2008
82357,eng, 06/23/2008
82360,eng, 06/23/2008
82361,gre, 06/23/2008
82368,fre, 06/23/2008
82369,eng, 06/23/2008
82371,spa, 06/23/2008
82373,eng, 06/23/2008
82374,eng, 06/23/2008
82376,eng, 06/23/2008
82377,eng, 06/23/2008
82378,eng, 06/23/2008
82379,eng, 09/18/2009
82380,eng, 06/23/2008
82382,eng, 06/23/2008
82383,eng, 06/23/2008
82384,eng, 06/23/2008
82385,eng, 06/23/2008
82386,eng, 06/23/2008
82387,eng, 06/23/2008
82388,eng, 06/23/2008
82389,eng, 06/23/2008
82390,eng, 06/23/2008
82394,spa, 06/23/2008
82396,eng, 06/23/2008
82397,eng, 06/23/2008
82398,gre, 06/23/2008
82399,eng, 07/27/2011
82400,eng, 04/01/2009
82401,spa, 06/23/2008
82402,eng, 06/23/2008
82403,eng, 06/23/2008
82404,ita, 06/23/2008
82406,eng, 06/23/2008
82407,eng, 06/23/2008
82408,eng, 04/11/2011
82409,spa, 06/23/2008
82410,eng, 06/23/2008
82412,eng, 06/23/2008
82415,eng, 06/23/2008
82416,eng, 06/23/2008
82418,eng, 06/23/2008
82419,eng, 06/23/2008
82420,gre, 04/12/2011
82421,eng, 06/23/2008
82423,eng, 06/23/2008
82424,eng, 06/23/2008
82426,eng, 06/23/2008
82428,eng, 06/23/2008
82429,eng, 06/23/2008
82432,eng, 06/23/2008
82433,eng, 06/23/2008
82436,eng, 06/23/2008
82437,eng, 06/23/2008
82439,eng, 06/23/2008
82440,nor, 06/23/2008
82442,spa, 06/23/2008
82443,eng, 06/23/2008
82445,eng, 06/23/2008
82446,eng, 06/23/2008
82447,eng, 06/23/2008
82448,eng, 06/23/2008
82449,ita, 06/23/2008
82450,eng, 06/23/2008
82452,eng, 06/23/2008
82453,eng, 04/14/2016
82455,eng, 06/23/2008
82456,nor, 06/23/2008
82457,rus, 06/23/2008
82458,ukr, 06/23/2008
82460,eng, 06/23/2008
82461,eng, 06/23/2008
82462,eng, 06/23/2008
82463,eng, 06/23/2008
82468,spa, 12/02/2009
82469,eng, 06/23/2008
82471,gre, 06/23/2008
82472,eng, 06/23/2008
82473,eng, 06/23/2008
82474,eng, 06/23/2008
82477,eng, 06/23/2008
82478,eng, 06/23/2008
82480,eng, 06/23/2008
82481,eng, 07/14/2008
82482,ukr, 06/23/2008
82485,eng, 06/23/2008
82488,eng, 06/23/2008
82489,eng, 06/23/2008
82491,eng, 06/23/2008
82492,spa, 06/23/2008
82496,eng, 06/23/2008
82497,eng, 06/23/2008
82498,eng, 08/19/2013
82500,eng, 06/23/2008
82501,spa, 06/23/2008
82504,eng, 06/23/2008
82506,spa, 06/23/2008
82507,gre, 06/19/2012
82508,gre, 06/23/2008
82509,gre, 06/23/2008
82510,eng, 06/23/2008
82511,eng, 06/23/2008
82513,eng, 12/05/2016
82515,eng, 06/23/2008
82518,eng, 06/23/2008
82519,eng, 06/23/2008
82520,eng, 06/23/2008
82521,eng, 06/23/2008
82522,eng, 06/23/2008
82523,eng, 06/23/2008
82524,ita, 06/23/2008
82525,eng, 06/23/2008
82526,ger, 09/17/2013
82527,eng, 06/23/2008
82528,rus, 06/23/2008
82529,eng, 06/23/2008
82530,eng, 08/09/2011
82531,eng, 06/23/2008
82534,eng, 06/23/2008
82535,eng, 06/23/2008
82536,eng, 06/23/2008
82538,eng, 06/23/2008
82540,eng, 06/23/2008
82541,eng, 03/16/2015
82542,eng, 06/23/2008
82543,eng, 07/14/2008
82544,eng, 06/23/2008
82545,eng, 09/20/2017
82546,eng, 07/27/2011
82547,ger, 04/24/2013
82549,eng, 06/23/2008
82553,spa, 06/23/2008
82555,eng, 08/28/2017
82557,zxx, 03/09/2011
82558,eng, 06/23/2008
82559,nor, 09/05/2014
82560,eng, 06/23/2008
82561,ita, 06/23/2008
82562,eng, 06/23/2008
82564,eng, 07/27/2011
82565,eng, 06/23/2008
82566,eng, 06/21/2013
82568,spa, 06/23/2008
82569,eng, 06/23/2008
82570,eng, 06/23/2008
82571,eng, 06/23/2008
82573,spa, 06/23/2008
82575,rum, 06/23/2008
82577,eng, 06/23/2008
82579,eng, 06/23/2008
82581,eng, 06/23/2008
82585,eng, 06/23/2008
82586,eng, 06/23/2008
82587,eng, 06/23/2008
82589,eng, 06/23/2008
82590,eng, 11/18/2015
82594,eng, 06/23/2008
82595,eng, 06/23/2008
82596,eng, 06/23/2008
82597,heb, 06/23/2008
82598,heb, 06/23/2008
82599,eng, 06/23/2008
82600,eng, 06/23/2008
82602,eng, 06/23/2008
82603,eng, 09/11/2008
82604,eng, 06/23/2008
82606,eng, 06/23/2008
82607,eng, 06/23/2008
82608,eng, 06/23/2008
82609,eng, 06/23/2008
82610,eng, 12/24/2013
82612,eng, 06/23/2008
82613,eng, 06/23/2008
82614,eng, 06/23/2008
82616,eng, 06/23/2008
82618,eng, 06/23/2008
82619,eng, 06/23/2008
82621,eng, 06/23/2008
82622,eng, 07/27/2011
82623,eng, 06/23/2008
82624,eng, 06/23/2008
82626,eng, 06/23/2008
82627,chi, 06/23/2008
82628,ukr, 06/23/2008
82632,eng, 06/23/2008
82633,eng, 06/23/2008
82634,eng, 06/23/2008
82636,eng, 06/23/2008
82637,eng, 06/23/2008
82638,ukr, 06/23/2008
82639,eng, 06/23/2008
82642,eng, 06/23/2008
82643,eng, 06/23/2008
82644,eng, 06/23/2008
82645,eng, 07/27/2011
82647,eng, 06/23/2008
82649,eng, 06/23/2008
82650,eng, 06/23/2008
82651,eng, 06/23/2008
82652,eng, 06/23/2008
82655,eng, 08/24/2009
82656,eng, 09/11/2008
82657,eng, 06/23/2008
82659,heb, 06/23/2008
82660,eng, 06/23/2008
82661,ger, 06/23/2008
82662,eng, 06/23/2008
82663,ger, 06/23/2008
82665,eng, 06/23/2008
82666,eng, 06/23/2008
82668,eng, 06/23/2008
82670,eng, 06/23/2008
82674,eng, 06/23/2008
82676,eng, 06/23/2008
82677,eng, 06/23/2008
82678,eng, 06/23/2008
82679,eng, 06/23/2008
82681,eng, 09/11/2008
82682,eng, 06/23/2008
82685,eng, 06/23/2008
82686,eng, 07/27/2011
82687,eng, 06/23/2008
82688,eng, 09/08/2009
82689,eng, 11/28/2011
82691,eng, 06/23/2008
82692,eng, 06/23/2008
82693,eng, 06/23/2008
82697,eng, 06/23/2008
82698,eng, 06/23/2008
82699,eng, 09/11/2008
82700,eng, 06/23/2008
82701,eng, 06/23/2008
82704,swe, 08/14/2009
82705,eng, 06/23/2008
82706,nor, 06/23/2008
82707,eng, 06/23/2008
82709,heb, 06/23/2008
82710,ita, 06/23/2008
82712,spa, 06/23/2008
82713,jpn, 08/20/2014
82714,eng, 06/23/2008
82715,eng, 06/23/2008
82716,eng, 06/23/2008
82717,eng, 06/23/2008
82718,eng, 05/23/2014
82720,eng, 06/23/2008
82721,ukr, 06/23/2008
82722,eng, 06/23/2008
82723,gre, 06/23/2008
82725,eng, 06/23/2008
82728,eng, 07/27/2011
82729,eng, 06/23/2008
82730,eng, 07/01/2008
82731,eng, 06/23/2008
82733,ger, 06/23/2008
82735,eng, 06/23/2008
82736,eng, 06/23/2008
82737,eng, 02/21/2014
82738,eng, 06/23/2008
82740,eng, 06/23/2008
82741,eng, 06/23/2008
82742,gre, 06/23/2008
82743,eng, 07/27/2011
82745,eng, 06/23/2008
82746,eng, 06/23/2008
82748,spa, 06/23/2008
82749,eng, 06/23/2008
82750,N/A, 06/23/2008
82752,eng, 06/23/2008
82753,eng, 06/23/2008
82754,eng, 06/23/2008
82756,eng, 06/23/2008
82757,eng, 06/23/2008
82759,eng, 06/23/2008
82760,eng, 06/23/2008
82761,eng, 06/23/2008
82762,rus, 06/23/2008
82763,gre, 06/23/2008
82764,eng, 08/26/2010
82765,eng, 06/23/2008
82766,eng, 06/23/2008
82767,eng, 06/23/2008
82769,eng, 06/23/2008
82770,eng, 06/23/2008
82771,eng, 06/23/2008
82772,eng, 06/23/2008
82775,eng, 06/23/2008
82776,gre, 06/23/2008
82777,eng, 06/23/2008
82779,eng, 06/23/2008
82780,ukr, 06/23/2008
82781,eng, 06/23/2008
82782,eng, 06/23/2008
82783,eng, 06/23/2008
82785,rus, 06/23/2008
82786,eng, 06/23/2008
82787,eng, 06/23/2008
82788,eng, 07/27/2011
82789,eng, 06/23/2008
82792,eng, 06/23/2008
82794,eng, 06/23/2008
82795,eng, 06/23/2008
82796,eng, 06/23/2008
82797,heb, 06/23/2008
82798,eng, 06/17/2011
82801,eng, 06/23/2008
82802,rus, 06/23/2008
82803,eng, 06/23/2008
82804,eng, 06/23/2008
82805,eng, 06/23/2008
82806,eng, 06/23/2008
82808,eng, 06/23/2008
82809,heb, 06/23/2008
82810,eng, 06/23/2008
82812,eng, 06/23/2008
82815,ger, 06/23/2008
82816,eng, 06/23/2008
82817,eng, 06/23/2008
82818,eng, 06/23/2008
82819,N/A, 06/23/2008
82820,eng, 06/23/2008
82821,gre, 06/23/2008
82823,eng, 06/23/2008
82825,ger, 06/23/2008
82827,ger, 06/23/2008
82829,eng, 06/23/2008
82830,eng, 06/23/2008
82831,eng, 06/23/2008
82832,eng, 06/23/2008
82835,eng, 06/23/2008
82838,eng, 06/23/2008
82839,eng, 06/23/2008
82840,eng, 06/23/2008
82843,eng, 06/23/2008
82845,eng, 07/27/2011
82846,eng, 06/23/2008
82847,eng, 06/23/2008
82848,eng, 06/23/2008
82849,eng, 06/23/2008
82850,eng, 06/23/2008
82853,eng, 07/27/2011
82856,eng, 06/23/2008
82857,eng, 06/23/2008
82858,eng, 06/23/2008
82859,eng, 06/23/2008
82861,eng, 06/23/2008
82862,eng, 06/23/2008
82864,rus, 06/23/2008
82867,eng, 06/23/2008
82870,eng, 06/23/2008
82874,jpn, 09/12/2014
82877,eng, 03/14/2018
82878,eng, 06/23/2008
82880,eng, 06/23/2008
82884,eng, 06/23/2008
82886,eng, 06/23/2008
82890,eng, 06/23/2008
82891,eng, 06/23/2008
82892,eng, 09/11/2008
82893,eng, 06/23/2008
82894,eng, 06/23/2008
82895,eng, 06/23/2008
82896,eng, 06/23/2008
82897,eng, 06/23/2008
82900,eng, 06/23/2008
82902,eng, 06/23/2008
82905,fre, 06/23/2008
82907,heb, 06/23/2008
82908,eng, 06/23/2008
82909,gre, 10/06/2010
82910,ger, 06/23/2008
82911,eng, 06/23/2008
82912,eng, 06/23/2008
82913,eng, 06/23/2008
82914,eng, 06/23/2008
82915,eng, 06/23/2008
82916,eng, 06/23/2008
82917,eng, 06/23/2008
82919,spa, 07/23/2013
82920,eng, 06/23/2008
82922,eng, 06/23/2008
82923,eng, 06/23/2008
82924,eng, 06/23/2008
82928,eng, 06/23/2008
82929,eng, 06/23/2008
82930,eng, 06/23/2008
82931,eng, 06/23/2008
82932,eng, 06/23/2008
82933,eng, 06/23/2008
82934,eng, 02/26/2018
82936,spa, 06/23/2008
82938,eng, 06/23/2008
82939,eng, 06/23/2008
82940,spa, 06/23/2008
82941,spa, 06/23/2008
82942,spa, 06/23/2008
82944,spa, 06/23/2008
82945,eng, 06/23/2008
82946,eng, 06/23/2008
82947,eng, 07/27/2011
82948,eng, 06/23/2008
82949,eng, 06/23/2008
82950,eng, 06/23/2008
82951,ita, 06/23/2008
82952,eng, 06/23/2008
82955,eng, 08/27/2013
82956,eng, 06/23/2008
82957,eng, 06/23/2008
82960,eng, 07/27/2011
82962,eng, 06/23/2008
82963,fre, 06/23/2008
82964,eng, 06/23/2008
82965,eng, 06/23/2008
82966,gre, 11/05/2010
82967,gre, 06/23/2008
82968,eng, 06/23/2008
82972,eng, 08/01/2011
82975,eng, 06/23/2008
82976,eng, 06/23/2008
82977,eng, 12/23/2016
82979,eng, 06/23/2008
82980,eng, 06/23/2008
82981,eng, 06/23/2008
82982,eng, 06/23/2008
82984,rus, 06/23/2008
82985,eng, 06/23/2008
82987,eng, 06/23/2008
82988,eng, 06/23/2008
82989,eng, 07/27/2011
82990,eng, 06/23/2008
82991,eng, 06/23/2008
82992,eng, 07/27/2011
82996,eng, 06/23/2008
82997,spa, 06/23/2008
82998,spa, 06/23/2008
82999,eng, 06/23/2008
83000,eng, 06/23/2008
83001,eng, 06/23/2008
83002,eng, 06/23/2008
83004,eng, 06/23/2008
83005,eng, 06/23/2008
83006,eng, 07/01/2008
83007,eng, 07/01/2008
83008,eng, 06/23/2008
83010,eng, 06/23/2008
83011,eng, 06/23/2008
83012,eng, 06/23/2008
83013,eng, 07/27/2011
83016,eng, 06/23/2008
83018,eng, 06/23/2008
83019,eng, 06/23/2008
83020,eng, 07/01/2008
83021,eng, 06/23/2008
83022,eng, 06/23/2008
83024,eng, 06/23/2008
83025,eng, 06/23/2008
83026,eng, 06/23/2008
83028,eng, 06/23/2008
83029,eng, 06/23/2008
83030,eng, 06/23/2008
83031,eng, 07/01/2008
83032,eng, 06/23/2008
83033,eng, 06/23/2008
83034,eng, 06/23/2008
83036,eng, 07/01/2008
83038,eng, 06/23/2008
83039,eng, 06/23/2008
83040,eng, 06/23/2008
83043,eng, 06/23/2008
83044,eng, 06/23/2008
83045,eng, 06/23/2008
83046,eng, 06/23/2008
83047,eng, 06/23/2008
83048,eng, 06/23/2008
83049,eng, 06/23/2008
83050,eng, 06/23/2008
83051,eng, 06/23/2008
83052,eng, 03/16/2011
83053,eng, 06/23/2008
83054,eng, 06/23/2008
83056,eng, 06/23/2008
83058,eng, 06/23/2008
83060,eng, 06/23/2008
83062,eng, 06/23/2008
83063,eng, 07/27/2011
83065,eng, 07/27/2011
83067,eng, 06/23/2008
83068,eng, 06/23/2008
83070,eng, 06/23/2008
83071,eng, 06/23/2008
83074,eng, 06/23/2008
83077,eng, 06/23/2008
83079,eng, 06/23/2008
83080,eng, 06/23/2008
83081,eng, 06/23/2008
83082,eng, 06/23/2008
83083,eng, 06/23/2008
83084,eng, 06/23/2008
83085,eng, 06/23/2008
83086,eng, 06/23/2008
83087,eng, 06/27/2013
83088,eng, 02/04/2015
83089,eng, 06/23/2008
83090,eng, 06/23/2008
83091,eng, 06/23/2008
83092,eng, 06/23/2008
83095,eng, 07/01/2008
83099,eng, 07/01/2008
83100,eng, 06/23/2008
83103,eng, 03/14/2018
83104,eng, 06/23/2008
83105,eng, 06/23/2008
83106,eng, 06/23/2008
83110,eng, 06/23/2008
83113,eng, 06/23/2008
83114,eng, 07/27/2011
83115,eng, 07/01/2008
83117,eng, 06/23/2008
83119,spa, 07/01/2008
83120,eng, 06/23/2008
83122,eng, 04/18/2016
83123,eng, 06/23/2008
83124,eng, 06/23/2008
83125,eng, 06/23/2008
83127,eng, 06/23/2008
83128,eng, 06/23/2008
83129,eng, 07/27/2011
83130,eng, 07/01/2008
83131,eng, 08/01/2011
83132,eng, 06/23/2008
83134,eng, 06/23/2008
83135,eng, 06/23/2008
83136,eng, 06/23/2008
83139,spa, 06/23/2008
83140,spa, 06/23/2008
83141,eng, 06/23/2008
83144,gre, 12/23/2010
83146,spa, 06/23/2008
83147,spa, 06/23/2008
83148,eng, 06/23/2008
83149,eng, 06/23/2008
83151,eng, 06/23/2008
83152,eng, 06/23/2008
83153,eng, 10/13/2010
83154,eng, 06/23/2008
83155,eng, 06/23/2008
83159,eng, 06/23/2008
83160,eng, 06/23/2008
83162,bel, 12/16/2009
83163,eng, 06/23/2008
83164,eng, 09/11/2008
